"","REF_AREA","Country","INDICATOR","Indicator","SEX","Sex","AGE","Current.age","WEALTH_QUINTILE","Wealth.Quintile","RESIDENCE","Residence","MATERNAL_EDU_LVL","Mother.s.Education.Level","HEAD_OF_HOUSE","Head.of.House","UNIT_MULTIPLIER","Unit.multiplier","UNIT_MEASURE","Unit.of.measure","SOURCE_LINK","SERIES_FOOTNOTE","CUSTODIAN","INDICATOR_DEFINITION","NUMERATOR_DEFINITION","DENOMINATOR_DEFINITION","PUBLICATION_DATE","TIME_PERIOD","OBS_VALUE","DATA_SOURCE","OBS_STATUS","Observation.Status","OBS_CONF","Observation.confidentaility","LOWER_BOUND","UPPER_BOUND","STD_ERR","WGTD_SAMPL_SIZE","TIME_PERIOD_METHOD","Time.period.activity.related.to.when.the.data.are.collected","COVERAGE_TIME","FREQ_COLL","Time.interval.at.which.the.source.data.are.collected","OBS_FOOTNOTE"
"440","CAN","Canada","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2007,6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.0001583,6.094636,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"441","CAN","Canada","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2008,6.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.0244474,6.1267948,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"442","CAN","Canada","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2009,6.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.0475736,6.1547303,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"443","CAN","Canada","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2010,6.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.0750155,6.1795774,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"444","CAN","Canada","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2011,6.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.109365,6.2053256,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"445","CAN","Canada","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2012,6.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.1433525,6.2458553,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"446","CAN","Canada","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2013,6.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.1614952,6.323246,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"447","CAN","Canada","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2014,6.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.1635122,6.4443645,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"448","CAN","Canada","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2015,6.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.1546645,6.6105552,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"449","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2000,6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.8083415,6.2403378,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"450","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2001,6.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.942739,6.2144961,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"451","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2002,6.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.0472708,6.2244797,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"452","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2003,6.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.1251078,6.2641411,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"453","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2004,6.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.1884484,6.3183122,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"454","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2005,6.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.247889,6.3734069,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"455","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2006,6.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.3040481,6.425837,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"456","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2007,6.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.3519115,6.4776487,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"457","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2008,6.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.3874097,6.5299287,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"458","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2009,6.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.4112458,6.5789704,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"459","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2010,6.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.4268084,6.6184483,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"460","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2011,6.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.4373422,6.6421142,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"461","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2012,6.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.4450235,6.6448412,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"462","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2013,6.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.4495659,6.6239243,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"463","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2014,6.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.4412475,6.5860858,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"464","CHE","Switzerland","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2015,6.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.3835802,6.5648699,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"465","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2000,5.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.1450381,5.3420539,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"466","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2001,5.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.2807417,5.403286,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"467","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2002,5.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.3606367,5.5009756,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"468","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2003,5.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.4251308,5.5970945,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"469","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2004,5.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.4909558,5.6773019,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"470","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2005,5.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.5595679,5.7425132,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"471","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2006,5.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.6289935,5.797092,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"472","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2007,5.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.6961536,5.8465014,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"473","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2008,5.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.7580776,5.8960943,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"474","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2009,5.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.8141985,5.9488039,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"475","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2010,5.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.8680744,6.00348,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"476","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2011,6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.9254537,6.0567365,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"477","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2012,6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.9907227,6.1065884,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"478","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2013,6.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.0605493,6.1587443,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"479","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2014,6.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.1103263,6.2401776,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"480","CHL","Chile","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2015,6.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.1248002,6.3685422,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"481","CHN","China","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2000,5.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.5136952,7.3146639,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"482","CHN","China","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2001,5.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.4782367,7.3378787,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"483","CHN","China","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2002,5.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.3323069,7.1485782,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
